"id";"tanggal";"produk";"lokasi";"stok";"kualitas";"harga";"lat";"lon"
316;"2025-04-17";"Rambutan";"Balikpapan";223;"Bagus";13;-1.2675;116.829
317;"2025-04-16";"Jeruk";"Balikpapan";304;"Buruk";20;-1.2675;116.829
318;"2025-04-20";"Rambutan";"Balikpapan";727;"Buruk";31;-1.2675;116.829
319;"2025-04-22";"Pisang";"Balikpapan";337;"Sedang";14;-1.2675;116.829
320;"2025-05-03";"Jeruk";"Balikpapan";907;"Sedang";18;-1.2675;116.829
321;"2025-05-04";"Mangga";"Balikpapan";673;"Buruk";18;-1.2675;116.829
322;"2025-04-17";"Rambutan";"Balikpapan";899;"Sedang";16;-1.2675;116.829
323;"2025-05-01";"Durian";"Balikpapan";794;"Buruk";37;-1.2675;116.829
324;"2025-05-03";"Pepaya";"Balikpapan";496;"Bagus";7;-1.2675;116.829
325;"2025-04-01";"Mangga";"Balikpapan";339;"Sedang";16;-1.2675;116.829
326;"2025-04-20";"Apel";"Balikpapan";978;"Bagus";30;-1.2675;116.829
327;"2025-04-21";"Pepaya";"Balikpapan";539;"Buruk";7;-1.2675;116.829
328;"2025-04-18";"Durian";"Balikpapan";409;"Sedang";40;-1.2675;116.829
329;"2025-04-26";"Pisang";"Balikpapan";493;"Buruk";14;-1.2675;116.829
330;"2025-04-21";"Jeruk";"Balikpapan";511;"Buruk";21;-1.2675;116.829
331;"2025-04-06";"Durian";"Balikpapan";583;"Bagus";36;-1.2675;116.829
332;"2025-05-03";"Pisang";"Balikpapan";882;"Bagus";10;-1.2675;116.829
333;"2025-05-01";"Jeruk";"Balikpapan";237;"Sedang";18;-1.2675;116.829
334;"2025-04-26";"Mangga";"Balikpapan";946;"Bagus";19;-1.2675;116.829
335;"2025-04-30";"Mangga";"Balikpapan";599;"Bagus";16;-1.2675;116.829
336;"2025-04-20";"Apel";"Balikpapan";904;"Sedang";23;-1.2675;116.829
337;"2025-04-18";"Apel";"Balikpapan";630;"Sedang";22;-1.2675;116.829
338;"2025-04-28";"Rambutan";"Balikpapan";343;"Buruk";12;-1.2675;116.829
339;"2025-04-01";"Pisang";"Balikpapan";724;"Buruk";13;-1.2675;116.829
340;"2025-04-28";"Durian";"Balikpapan";350;"Bagus";40;-1.2675;116.829
341;"2025-04-21";"Durian";"Balikpapan";295;"Buruk";42;-1.2675;116.829
342;"2025-04-16";"Durian";"Balikpapan";1010;"Bagus";25;-1.2675;116.829
343;"2025-05-02";"Pisang";"Balikpapan";613;"Buruk";11;-1.2675;116.829
344;"2025-04-29";"Rambutan";"Balikpapan";326;"Sedang";13;-1.2675;116.829
345;"2025-04-01";"Durian";"Balikpapan";875;"Sedang";41;-1.2675;116.829
346;"2025-04-02";"Mangga";"Balikpapan";685;"Buruk";20;-1.2675;116.829
347;"2025-04-03";"Pisang";"Balikpapan";384;"Sedang";10;-1.2675;116.829
348;"2025-04-04";"Durian";"Balikpapan";341;"Sedang";38;-1.2675;116.829
349;"2025-04-08";"Rambutan";"Balikpapan";942;"Bagus";16;-1.2675;116.829
350;"2025-04-04";"Mangga";"Balikpapan";643;"Buruk";17;-1.2675;116.829
351;"2025-04-08";"Pepaya";"Balikpapan";375;"Buruk";10;-1.2675;116.829
352;"2025-04-13";"Pisang";"Balikpapan";710;"Sedang";15;-1.2675;116.829
353;"2025-04-04";"Pisang";"Balikpapan";940;"Buruk";12;-1.2675;116.829
354;"2025-04-23";"Jeruk";"Balikpapan";283;"Sedang";19;-1.2675;116.829
355;"2025-05-02";"Pisang";"Balikpapan";726;"Bagus";10;-1.2675;116.829
356;"2025-04-17";"Pisang";"Balikpapan";207;"Sedang";12;-1.2675;116.829
357;"2025-04-22";"Rambutan";"Balikpapan";383;"Sedang";16;-1.2675;116.829
358;"2025-04-13";"Jeruk";"Balikpapan";715;"Bagus";19;-1.2675;116.829
359;"2025-05-01";"Apel";"Balikpapan";758;"Sedang";28;-1.2675;116.829
360;"2025-04-27";"Durian";"Balikpapan";636;"Sedang";45;-1.2675;116.829
361;"2025-04-25";"Durian";"Balikpapan";200;"Buruk";10;-1.2675;116.829
362;"2025-04-28";"Durian";"Balikpapan";3011;"Bagus";12;-1.2675;116.829
363;"2025-04-22";"Rambutan";"Balikpapan";910;"Bagus";15;-1.2675;116.829
364;"2025-04-05";"Apel";"Balikpapan";888;"Bagus";21;-1.2675;116.829
365;"2025-04-16";"Jeruk";"Balikpapan";882;"Buruk";18;-1.2675;116.829
366;"2025-04-10";"Jeruk";"Balikpapan";365;"Sedang";18;-1.2675;116.829
367;"2025-04-23";"Pepaya";"Balikpapan";631;"Sedang";7;-1.2675;116.829
368;"2025-04-30";"Pepaya";"Balikpapan";286;"Bagus";9;-1.2675;116.829
369;"2025-04-10";"Rambutan";"Balikpapan";324;"Buruk";18;-1.2675;116.829
370;"2025-04-06";"Apel";"Balikpapan";901;"Sedang";20;-1.2675;116.829
371;"2025-04-26";"Durian";"Balikpapan";710;"Bagus";37;-1.2675;116.829
372;"2025-05-05";"Rambutan";"Balikpapan";303;"Buruk";15;-1.2675;116.829
373;"2025-04-28";"Durian";"Balikpapan";466;"Buruk";20;-1.2675;116.829
374;"2025-04-14";"Durian";"Balikpapan";365;"Bagus";41;-1.2675;116.829
375;"2025-04-07";"Jeruk";"Balikpapan";715;"Bagus";18;-1.2675;116.829
376;"2025-04-19";"Rambutan";"Balikpapan";724;"Sedang";12;-1.2675;116.829
377;"2025-04-24";"Jeruk";"Balikpapan";359;"Sedang";21;-1.2675;116.829
378;"2025-04-10";"Apel";"Balikpapan";514;"Buruk";21;-1.2675;116.829
379;"2025-04-28";"Apel";"Balikpapan";984;"Bagus";22;-1.2675;116.829
380;"2025-04-28";"Mangga";"Balikpapan";410;"Buruk";17;-1.2675;116.829
381;"2025-04-10";"Mangga";"Balikpapan";676;"Bagus";17;-1.2675;116.829
382;"2025-04-29";"Apel";"Balikpapan";936;"Buruk";24;-1.2675;116.829
383;"2025-04-11";"Pepaya";"Balikpapan";311;"Bagus";9;-1.2675;116.829
384;"2025-04-26";"Pepaya";"Balikpapan";967;"Buruk";8;-1.2675;116.829
385;"2025-04-23";"Pisang";"Balikpapan";346;"Buruk";11;-1.2675;116.829
386;"2025-04-01";"Apel";"Balikpapan";226;"Buruk";30;-1.2675;116.829
387;"2025-04-10";"Rambutan";"Balikpapan";303;"Bagus";17;-1.2675;116.829
388;"2025-04-08";"Pepaya";"Balikpapan";557;"Sedang";7;-1.2675;116.829
389;"2025-04-23";"Pisang";"Balikpapan";404;"Sedang";14;-1.2675;116.829
390;"2025-05-04";"Pepaya";"Balikpapan";458;"Buruk";9;-1.2675;116.829
391;"2025-04-20";"Apel";"Balikpapan";571;"Buruk";24;-1.2675;116.829
392;"2025-04-21";"Durian";"Balikpapan";478;"Sedang";14;-1.2675;116.829
393;"2025-05-01";"Jeruk";"Balikpapan";827;"Sedang";21;-1.2675;116.829
394;"2025-04-01";"Jeruk";"Balikpapan";998;"Sedang";20;-1.2675;116.829
395;"2025-04-20";"Mangga";"Balikpapan";705;"Buruk";17;-1.2675;116.829
396;"2025-04-27";"Apel";"Balikpapan";282;"Buruk";24;-1.2675;116.829
397;"2025-04-09";"Jeruk";"Balikpapan";720;"Sedang";20;-1.2675;116.829
398;"2025-04-21";"Jeruk";"Balikpapan";221;"Bagus";19;-1.2675;116.829
399;"2025-04-29";"Durian";"Balikpapan";662;"Bagus";43;-1.2675;116.829
400;"2025-04-25";"Pisang";"Balikpapan";436;"Sedang";15;-1.2675;116.829
401;"2025-04-27";"Rambutan";"Bandung";920;"Sedang";17;-6.9175;107.619
402;"2025-05-05";"Pepaya";"Bandung";859;"Bagus";7;-6.9175;107.619
403;"2025-04-11";"Pepaya";"Bandung";784;"Bagus";10;-6.9175;107.619
404;"2025-04-25";"Rambutan";"Bandung";431;"Buruk";16;-6.9175;107.619
405;"2025-04-19";"Pepaya";"Bandung";342;"Buruk";10;-6.9175;107.619
406;"2025-04-03";"Pisang";"Bandung";818;"Sedang";10;-6.9175;107.619
407;"2025-04-25";"Pisang";"Bandung";225;"Bagus";15;-6.9175;107.619
408;"2025-04-14";"Mangga";"Bandung";875;"Sedang";18;-6.9175;107.619
409;"2025-04-23";"Jeruk";"Bandung";491;"Sedang";18;-6.9175;107.619
410;"2025-04-23";"Durian";"Bandung";235;"Bagus";45;-6.9175;107.619
411;"2025-04-03";"Apel";"Bandung";639;"Bagus";29;-6.9175;107.619
412;"2025-05-03";"Pepaya";"Bandung";661;"Buruk";8;-6.9175;107.619
413;"2025-04-29";"Durian";"Bandung";873;"Sedang";43;-6.9175;107.619
414;"2025-04-12";"Durian";"Bandung";891;"Buruk";35;-6.9175;107.619
415;"2025-04-21";"Apel";"Bandung";340;"Buruk";28;-6.9175;107.619
416;"2025-04-03";"Rambutan";"Bandung";639;"Buruk";18;-6.9175;107.619
417;"2025-04-04";"Mangga";"Bandung";906;"Sedang";17;-6.9175;107.619
418;"2025-04-30";"Pisang";"Bandung";321;"Bagus";14;-6.9175;107.619
419;"2025-04-12";"Jeruk";"Bandung";323;"Bagus";20;-6.9175;107.619
420;"2025-05-02";"Apel";"Bandung";210;"Sedang";22;-6.9175;107.619
421;"2025-04-02";"Rambutan";"Bandung";736;"Buruk";14;-6.9175;107.619
422;"2025-04-25";"Pepaya";"Bandung";461;"Buruk";8;-6.9175;107.619
423;"2025-04-03";"Pepaya";"Bandung";225;"Bagus";9;-6.9175;107.619
424;"2025-04-25";"Pepaya";"Bandung";413;"Buruk";8;-6.9175;107.619
425;"2025-04-24";"Pepaya";"Bandung";609;"Buruk";7;-6.9175;107.619
426;"2025-04-16";"Jeruk";"Bandung";534;"Bagus";20;-6.9175;107.619
427;"2025-04-15";"Apel";"Bandung";956;"Sedang";21;-6.9175;107.619
428;"2025-04-18";"Durian";"Bandung";367;"Sedang";36;-6.9175;107.619
429;"2025-04-03";"Durian";"Bandung";436;"Bagus";40;-6.9175;107.619
430;"2025-04-16";"Jeruk";"Bandung";407;"Bagus";22;-6.9175;107.619
431;"2025-04-08";"Jeruk";"Bandung";341;"Bagus";19;-6.9175;107.619
432;"2025-04-24";"Pisang";"Bandung";514;"Buruk";14;-6.9175;107.619
433;"2025-04-12";"Mangga";"Bandung";817;"Sedang";16;-6.9175;107.619
434;"2025-04-18";"Rambutan";"Bandung";602;"Buruk";14;-6.9175;107.619
435;"2025-04-11";"Jeruk";"Bandung";677;"Bagus";19;-6.9175;107.619
436;"2025-04-17";"Jeruk";"Bandung";630;"Buruk";20;-6.9175;107.619
437;"2025-05-05";"Durian";"Bandung";594;"Buruk";45;-6.9175;107.619
438;"2025-04-24";"Mangga";"Bandung";250;"Bagus";15;-6.9175;107.619
439;"2025-04-30";"Mangga";"Bandung";790;"Bagus";18;-6.9175;107.619
440;"2025-04-04";"Pisang";"Bandung";804;"Sedang";10;-6.9175;107.619
441;"2025-04-10";"Pepaya";"Bandung";977;"Bagus";7;-6.9175;107.619
442;"2025-04-17";"Durian";"Bandung";361;"Sedang";42;-6.9175;107.619
443;"2025-04-03";"Durian";"Bandung";376;"Buruk";36;-6.9175;107.619
444;"2025-04-16";"Pisang";"Bandung";925;"Sedang";10;-6.9175;107.619
445;"2025-04-13";"Pepaya";"Bandung";481;"Sedang";7;-6.9175;107.619
446;"2025-05-01";"Jeruk";"Bandung";883;"Bagus";20;-6.9175;107.619
447;"2025-04-29";"Pisang";"Bandung";869;"Buruk";13;-6.9175;107.619
448;"2025-04-16";"Pisang";"Bandung";768;"Sedang";13;-6.9175;107.619
449;"2025-04-20";"Pepaya";"Bandung";447;"Buruk";10;-6.9175;107.619
450;"2025-04-02";"Mangga";"Bandung";444;"Buruk";15;-6.9175;107.619
451;"2025-05-04";"Apel";"Bandung";510;"Sedang";21;-6.9175;107.619
452;"2025-04-01";"Rambutan";"Bandung";951;"Bagus";12;-6.9175;107.619
453;"2025-04-24";"Apel";"Bandung";202;"Bagus";20;-6.9175;107.619
454;"2025-05-01";"Mangga";"Bandung";559;"Buruk";20;-6.9175;107.619
455;"2025-04-25";"Pepaya";"Bandung";226;"Bagus";8;-6.9175;107.619
456;"2025-04-09";"Pepaya";"Bandung";820;"Buruk";7;-6.9175;107.619
457;"2025-05-03";"Pepaya";"Bandung";524;"Bagus";8;-6.9175;107.619
458;"2025-04-22";"Jeruk";"Bandung";964;"Buruk";18;-6.9175;107.619
459;"2025-04-16";"Pepaya";"Bandung";694;"Buruk";8;-6.9175;107.619
460;"2025-04-08";"Pisang";"Bandung";564;"Bagus";11;-6.9175;107.619
461;"2025-04-18";"Durian";"Bandung";674;"Buruk";41;-6.9175;107.619
462;"2025-04-10";"Durian";"Bandung";758;"Buruk";38;-6.9175;107.619
463;"2025-04-03";"Pisang";"Bandung";672;"Buruk";12;-6.9175;107.619
464;"2025-05-04";"Mangga";"Bandung";356;"Buruk";15;-6.9175;107.619
465;"2025-04-28";"Pepaya";"Bandung";926;"Sedang";9;-6.9175;107.619
466;"2025-05-03";"Pisang";"Bandung";506;"Buruk";11;-6.9175;107.619
467;"2025-04-29";"Apel";"Bandung";778;"Buruk";28;-6.9175;107.619
468;"2025-04-12";"Rambutan";"Bandung";650;"Buruk";15;-6.9175;107.619
469;"2025-04-29";"Durian";"Bandung";694;"Buruk";40;-6.9175;107.619
470;"2025-04-18";"Apel";"Bandung";240;"Bagus";28;-6.9175;107.619
471;"2025-04-21";"Durian";"Bandung";688;"Buruk";37;-6.9175;107.619
472;"2025-04-27";"Pepaya";"Bandung";628;"Sedang";7;-6.9175;107.619
473;"2025-04-25";"Pisang";"Bandung";230;"Buruk";11;-6.9175;107.619
474;"2025-04-12";"Jeruk";"Bandung";871;"Bagus";20;-6.9175;107.619
475;"2025-04-18";"Mangga";"Bandung";982;"Bagus";15;-6.9175;107.619
476;"2025-05-01";"Pepaya";"Bandung";418;"Bagus";9;-6.9175;107.619
477;"2025-04-22";"Jeruk";"Bandung";903;"Buruk";20;-6.9175;107.619
478;"2025-04-23";"Durian";"Bandung";939;"Sedang";37;-6.9175;107.619
479;"2025-04-01";"Durian";"Bandung";788;"Bagus";42;-6.9175;107.619
480;"2025-04-05";"Rambutan";"Bandung";762;"Buruk";16;-6.9175;107.619
481;"2025-04-09";"Durian";"Bandung";596;"Bagus";43;-6.9175;107.619
482;"2025-04-20";"Pepaya";"Bandung";810;"Bagus";8;-6.9175;107.619
483;"2025-04-03";"Apel";"Bandung";453;"Buruk";23;-6.9175;107.619
484;"2025-04-17";"Apel";"Bandung";524;"Sedang";20;-6.9175;107.619
485;"2025-04-09";"Durian";"Bandung";430;"Bagus";40;-6.9175;107.619
486;"2025-05-04";"Pepaya";"Bandung";308;"Bagus";8;-6.9175;107.619
487;"2025-04-18";"Mangga";"Bandung";975;"Bagus";19;-6.9175;107.619
488;"2025-04-06";"Apel";"Bandung";203;"Sedang";29;-6.9175;107.619
489;"2025-04-05";"Apel";"Bandung";933;"Sedang";27;-6.9175;107.619
490;"2025-04-28";"Mangga";"Bandung";508;"Bagus";15;-6.9175;107.619
491;"2025-04-12";"Pisang";"Bandung";609;"Sedang";11;-6.9175;107.619
492;"2025-04-17";"Durian";"Bandung";799;"Sedang";43;-6.9175;107.619
493;"2025-04-14";"Durian";"Bandung";940;"Sedang";38;-6.9175;107.619
494;"2025-04-27";"Pepaya";"Bandung";263;"Bagus";8;-6.9175;107.619
495;"2025-05-02";"Durian";"Bandung";810;"Buruk";40;-6.9175;107.619
496;"2025-04-02";"Rambutan";"Bandung";842;"Buruk";13;-6.9175;107.619
497;"2025-04-22";"Rambutan";"Bandung";487;"Bagus";16;-6.9175;107.619
498;"2025-04-06";"Pisang";"Bandung";983;"Buruk";14;-6.9175;107.619
499;"2025-04-28";"Jeruk";"Bandung";747;"Bagus";21;-6.9175;107.619
500;"2025-04-05";"Apel";"Bandung";304;"Buruk";22;-6.9175;107.619
501;"2025-04-09";"Apel";"Bandung";964;"Buruk";23;-6.9175;107.619
502;"2025-04-12";"Pepaya";"Bandung";439;"Sedang";9;-6.9175;107.619
503;"2025-04-14";"Apel";"Bandung";577;"Buruk";26;-6.9175;107.619
504;"2025-04-26";"Apel";"Bandung";661;"Buruk";28;-6.9175;107.619
505;"2025-04-09";"Apel";"Bandung";570;"Sedang";25;-6.9175;107.619
506;"2025-05-03";"Mangga";"Bandung";394;"Bagus";18;-6.9175;107.619
507;"2025-04-16";"Mangga";"Bandung";628;"Bagus";19;-6.9175;107.619
508;"2025-04-14";"Apel";"Bandung";692;"Sedang";27;-6.9175;107.619
509;"2025-04-21";"Mangga";"Bandung";305;"Sedang";15;-6.9175;107.619
510;"2025-04-23";"Durian";"Bandung";594;"Bagus";44;-6.9175;107.619
511;"2025-04-10";"Pepaya";"Bandung";504;"Buruk";8;-6.9175;107.619
512;"2025-04-06";"Pepaya";"Bandung";238;"Bagus";7;-6.9175;107.619
513;"2025-05-01";"Durian";"Bandung";563;"Bagus";35;-6.9175;107.619
514;"2025-04-18";"Durian";"Bandung";292;"Sedang";43;-6.9175;107.619
515;"2025-04-10";"Durian";"Bandung";599;"Bagus";38;-6.9175;107.619
516;"2025-04-06";"Pisang";"Bandung";866;"Bagus";12;-6.9175;107.619
517;"2025-05-01";"Mangga";"Bandung";790;"Bagus";18;-6.9175;107.619
518;"2025-04-27";"Mangga";"Bandung";430;"Buruk";19;-6.9175;107.619
519;"2025-04-19";"Pisang";"Bandung";805;"Buruk";10;-6.9175;107.619
520;"2025-04-18";"Pisang";"Bandung";294;"Sedang";13;-6.9175;107.619
521;"2025-04-10";"Rambutan";"Bandung";522;"Bagus";16;-6.9175;107.619
522;"2025-04-25";"Apel";"Bandung";584;"Sedang";25;-6.9175;107.619
523;"2025-04-13";"Apel";"Bandung";527;"Bagus";21;-6.9175;107.619
524;"2025-04-07";"Pepaya";"Bandung";870;"Sedang";8;-6.9175;107.619
525;"2025-04-12";"Mangga";"Bandung";309;"Bagus";16;-6.9175;107.619
526;"2025-04-24";"Apel";"Bandung";478;"Bagus";26;-6.9175;107.619
527;"2025-04-18";"Rambutan";"Bandung";598;"Bagus";17;-6.9175;107.619
528;"2025-04-11";"Apel";"Bandung";282;"Bagus";28;-6.9175;107.619
529;"2025-04-30";"Durian";"Bandung";911;"Bagus";38;-6.9175;107.619
530;"2025-04-28";"Pepaya";"Bandung";529;"Buruk";10;-6.9175;107.619
531;"2025-04-12";"Mangga";"Bandung";567;"Buruk";16;-6.9175;107.619
532;"2025-04-20";"Pepaya";"Bandung";742;"Buruk";9;-6.9175;107.619
533;"2025-05-04";"Jeruk";"Bandung";775;"Sedang";19;-6.9175;107.619
534;"2025-04-09";"Jeruk";"Bandung";331;"Buruk";21;-6.9175;107.619
535;"2025-04-27";"Pisang";"Bandung";467;"Sedang";12;-6.9175;107.619
536;"2025-04-25";"Pepaya";"Bandung";777;"Sedang";8;-6.9175;107.619
537;"2025-04-04";"Durian";"Bandung";235;"Buruk";38;-6.9175;107.619
538;"2025-05-01";"Mangga";"Bandung";976;"Sedang";20;-6.9175;107.619
539;"2025-04-16";"Durian";"Bandung";410;"Sedang";40;-6.9175;107.619
540;"2025-05-02";"Rambutan";"Bandung";968;"Buruk";12;-6.9175;107.619
541;"2025-04-24";"Jeruk";"Bandung";663;"Bagus";22;-6.9175;107.619
542;"2025-04-02";"Pepaya";"Bandung";620;"Sedang";9;-6.9175;107.619
543;"2025-04-17";"Pisang";"Bandung";689;"Buruk";12;-6.9175;107.619
544;"2025-04-16";"Apel";"Bandung";928;"Buruk";27;-6.9175;107.619
545;"2025-04-17";"Mangga";"Bandung";859;"Sedang";15;-6.9175;107.619
546;"2025-04-06";"Pepaya";"Bandung";382;"Sedang";8;-6.9175;107.619
547;"2025-04-12";"Mangga";"Bandung";704;"Sedang";20;-6.9175;107.619
548;"2025-04-13";"Apel";"Bandung";900;"Bagus";21;-6.9175;107.619
549;"2025-04-18";"Mangga";"Bandung";209;"Bagus";16;-6.9175;107.619
550;"2025-04-24";"Jeruk";"Bandung";976;"Bagus";18;-6.9175;107.619
551;"2025-04-05";"Pepaya";"Bandung";416;"Buruk";8;-6.9175;107.619
552;"2025-04-07";"Pisang";"Bandung";517;"Bagus";15;-6.9175;107.619
553;"2025-04-15";"Mangga";"Bandung";829;"Sedang";18;-6.9175;107.619
554;"2025-04-01";"Pisang";"Bandung";824;"Buruk";11;-6.9175;107.619
555;"2025-04-11";"Mangga";"Bandung";424;"Bagus";19;-6.9175;107.619
556;"2025-04-20";"Jeruk";"Bandung";892;"Buruk";18;-6.9175;107.619
557;"2025-04-08";"Jeruk";"Bandung";261;"Sedang";19;-6.9175;107.619
558;"2025-04-03";"Durian";"Bandung";560;"Buruk";38;-6.9175;107.619
559;"2025-04-08";"Apel";"Bandung";892;"Bagus";22;-6.9175;107.619
560;"2025-04-04";"Pepaya";"Bandung";545;"Buruk";7;-6.9175;107.619
561;"2025-04-17";"Apel";"Bandung";270;"Sedang";24;-6.9175;107.619
562;"2025-04-19";"Jeruk";"Bandung";551;"Bagus";19;-6.9175;107.619
563;"2025-04-27";"Jeruk";"Bandung";854;"Bagus";19;-6.9175;107.619
564;"2025-04-29";"Pisang";"Bandung";504;"Buruk";15;-6.9175;107.619
565;"2025-04-19";"Jeruk";"Bandung";848;"Buruk";19;-6.9175;107.619
566;"2025-05-01";"Pisang";"Bandung";444;"Buruk";15;-6.9175;107.619
567;"2025-05-03";"Mangga";"Bandung";263;"Sedang";20;-6.9175;107.619
568;"2025-04-15";"Rambutan";"Bandung";264;"Bagus";15;-6.9175;107.619
569;"2025-04-05";"Mangga";"Bandung";535;"Buruk";20;-6.9175;107.619
570;"2025-04-30";"Apel";"Bandung";540;"Sedang";27;-6.9175;107.619
571;"2025-04-25";"Rambutan";"Bandung";373;"Bagus";14;-6.9175;107.619
572;"2025-04-09";"Rambutan";"Bandung";526;"Sedang";16;-6.9175;107.619
573;"2025-04-02";"Durian";"Bandung";472;"Sedang";39;-6.9175;107.619
574;"2025-04-05";"Pisang";"Bandung";361;"Bagus";14;-6.9175;107.619
575;"2025-05-04";"Durian";"Bandung";934;"Buruk";39;-6.9175;107.619
576;"2025-05-04";"Apel";"Bandung";572;"Bagus";20;-6.9175;107.619
577;"2025-05-04";"Pepaya";"Bandung";590;"Sedang";8;-6.9175;107.619
578;"2025-04-04";"Durian";"Bandung";247;"Sedang";45;-6.9175;107.619
579;"2025-04-03";"Pisang";"Bandung";799;"Bagus";11;-6.9175;107.619
580;"2025-04-03";"Durian";"Bandung";304;"Bagus";42;-6.9175;107.619
581;"2025-04-12";"Pisang";"Bandung";329;"Sedang";13;-6.9175;107.619
582;"2025-04-27";"Apel";"Bandung";354;"Sedang";22;-6.9175;107.619
583;"2025-04-14";"Rambutan";"Bandung";201;"Bagus";14;-6.9175;107.619
584;"2025-04-24";"Mangga";"Bandung";332;"Sedang";16;-6.9175;107.619
585;"2025-04-12";"Jeruk";"Bandung";521;"Bagus";22;-6.9175;107.619
586;"2025-04-24";"Apel";"Bandung";320;"Bagus";24;-6.9175;107.619
587;"2025-04-21";"Rambutan";"Bandung";208;"Sedang";17;-6.9175;107.619
588;"2025-04-25";"Mangga";"Bandung";787;"Buruk";17;-6.9175;107.619
589;"2025-04-09";"Mangga";"Bandung";579;"Buruk";16;-6.9175;107.619
590;"2025-04-28";"Rambutan";"Bandung";312;"Buruk";17;-6.9175;107.619
591;"2025-04-15";"Pisang";"Bandung";549;"Buruk";15;-6.9175;107.619
592;"2025-04-23";"Jeruk";"Bandung";987;"Bagus";20;-6.9175;107.619
593;"2025-04-28";"Mangga";"Bandung";713;"Buruk";17;-6.9175;107.619
594;"2025-04-21";"Rambutan";"Bandung";795;"Sedang";16;-6.9175;107.619
595;"2025-04-06";"Apel";"Bandung";646;"Bagus";30;-6.9175;107.619
596;"2025-04-21";"Mangga";"Bandung";281;"Bagus";17;-6.9175;107.619
597;"2025-04-16";"Apel";"Bandung";920;"Sedang";24;-6.9175;107.619
598;"2025-04-06";"Apel";"Bandung";826;"Buruk";22;-6.9175;107.619
599;"2025-04-28";"Mangga";"Bandung";996;"Sedang";17;-6.9175;107.619
600;"2025-04-16";"Durian";"Bandung";220;"Sedang";35;-6.9175;107.619
601;"2025-04-20";"Pepaya";"Bandung";697;"Bagus";7;-6.9175;107.619
602;"2025-04-18";"Pisang";"Bandung";510;"Buruk";10;-6.9175;107.619
603;"2025-05-03";"Jeruk";"Bandung";481;"Bagus";18;-6.9175;107.619
604;"2025-04-26";"Durian";"Bandung";280;"Sedang";44;-6.9175;107.619
605;"2025-04-07";"Rambutan";"Bandung";957;"Sedang";18;-6.9175;107.619
606;"2025-04-05";"Jeruk";"Bandung";218;"Sedang";20;-6.9175;107.619
607;"2025-05-05";"Apel";"Bandung";675;"Bagus";26;-6.9175;107.619
608;"2025-04-10";"Rambutan";"Bandung";827;"Buruk";17;-6.9175;107.619
609;"2025-04-01";"Rambutan";"Bandung";685;"Bagus";18;-6.9175;107.619
610;"2025-05-03";"Mangga";"Bandung";763;"Sedang";18;-6.9175;107.619
611;"2025-05-02";"Apel";"Bandung";348;"Bagus";26;-6.9175;107.619
612;"2025-04-19";"Apel";"Bandung";376;"Bagus";23;-6.9175;107.619
613;"2025-04-01";"Jeruk";"Bandung";679;"Sedang";19;-6.9175;107.619
614;"2025-04-05";"Rambutan";"Bandung";950;"Sedang";18;-6.9175;107.619
615;"2025-04-10";"Jeruk";"Bandung";594;"Bagus";21;-6.9175;107.619
616;"2025-04-18";"Pisang";"Bandung";281;"Buruk";15;-6.9175;107.619
617;"2025-04-13";"Mangga";"Bandung";712;"Buruk";16;-6.9175;107.619
618;"2025-04-09";"Apel";"Bandung";225;"Bagus";22;-6.9175;107.619
619;"2025-05-05";"Pepaya";"Bandung";776;"Bagus";8;-6.9175;107.619
620;"2025-04-16";"Pepaya";"Bandung";496;"Buruk";8;-6.9175;107.619
621;"2025-04-02";"Jeruk";"Bandung";496;"Bagus";22;-6.9175;107.619
622;"2025-04-02";"Rambutan";"Bandung";537;"Bagus";17;-6.9175;107.619
623;"2025-05-05";"Pisang";"Bandung";368;"Sedang";14;-6.9175;107.619
624;"2025-04-09";"Apel";"Bandung";298;"Bagus";28;-6.9175;107.619
625;"2025-04-29";"Mangga";"Bandung";390;"Bagus";15;-6.9175;107.619
626;"2025-04-05";"Mangga";"Bandung";317;"Sedang";16;-6.9175;107.619
627;"2025-05-01";"Durian";"Bandung";629;"Sedang";39;-6.9175;107.619
628;"2025-04-21";"Jeruk";"Bandung";392;"Buruk";19;-6.9175;107.619
629;"2025-04-04";"Rambutan";"Bandung";754;"Buruk";13;-6.9175;107.619
630;"2025-04-03";"Rambutan";"Bandung";855;"Buruk";18;-6.9175;107.619
631;"2025-04-10";"Rambutan";"Bandung";982;"Sedang";16;-6.9175;107.619
632;"2025-04-10";"Pisang";"Bandung";996;"Bagus";15;-6.9175;107.619
633;"2025-04-06";"Rambutan";"Bandung";613;"Bagus";16;-6.9175;107.619
634;"2025-04-16";"Pepaya";"Bandung";293;"Bagus";10;-6.9175;107.619
635;"2025-04-08";"Mangga";"Bandung";566;"Buruk";17;-6.9175;107.619
636;"2025-04-16";"Durian";"Bandung";856;"Sedang";37;-6.9175;107.619
637;"2025-04-02";"Pepaya";"Bandung";206;"Buruk";10;-6.9175;107.619
638;"2025-05-03";"Pepaya";"Bandung";939;"Bagus";10;-6.9175;107.619
639;"2025-04-14";"Rambutan";"Bandung";331;"Sedang";14;-6.9175;107.619
640;"2025-04-18";"Mangga";"Bandung";404;"Sedang";19;-6.9175;107.619
641;"2025-04-04";"Mangga";"Bandung";831;"Sedang";20;-6.9175;107.619
642;"2025-04-12";"Apel";"Bandung";414;"Bagus";23;-6.9175;107.619
